kod_stacji,nazwa_stacji,lon,lat,temperatura_gruntu,temperatura_gruntu_data,wiatr_kierunek,wiatr_kierunek_data,wiatr_srednia_predkosc,wiatr_srednia_predkosc_data,wiatr_predkosc_maksymalna,wiatr_predkosc_maksymalna_data,wilgotnosc_wzgledna,wilgotnosc_wzgledna_data,wiatr_poryw_10min,wiatr_poryw_10min_data,opad_10min,opad_10min_data
252210290,RYBIENKO,21.429167,52.577778,,,,,,,,,,,,,0,2025-01-28 17:50:00
351230497,WŁODAWA,23.529444,51.553333,8.2,2025-01-28 17:50:00,147,2025-01-28 17:50:00,3.1,2025-01-28 17:50:00,4.4,2025-01-28 17:50:00,72,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
352220385,SIEDLCE,22.244722,52.181111,7.5,2025-01-28 17:50:00,134,2025-01-28 17:50:00,3.3,2025-01-28 17:50:00,5.5,2025-01-28 17:50:00,79,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250240010,STRZYŻÓW,24.035556,50.84,,,,,,,,,,,,,0,2025-01-28 17:50:00
352230399,TERESPOL,23.621944,52.078611,7.4,2025-01-28 17:50:00,144,2025-01-28 17:50:00,3.5,2025-01-28 17:50:00,6.2,2025-01-28 17:50:00,75,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250230070,TOMASZÓW LUBELSKI,23.398889,50.458056,9.83,2025-01-28 17:50:00,146,2025-01-28 17:50:00,1.6,2025-01-28 17:50:00,3.5,2025-01-28 17:50:00,52.27,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252230190,CICIBÓR,23.109444,52.076944,7.2,2025-01-28 17:50:00,139,2025-01-28 17:50:00,1.8,2025-01-28 17:50:00,3.8,2025-01-28 17:50:00,76.3,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252190120,ŻYCHLIN,19.623056,52.242778,,,,,,,,,,,,,0,2025-01-28 17:50:00
253190030,DOBROCIN,19.828056,53.908333,6.88,2025-01-28 17:50:00,141,2025-01-28 17:50:00,2.2,2025-01-28 17:50:00,4.2,2025-01-28 17:50:00,86.93,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253190220,LIDZBARK,19.824167,53.254444,6.14,2025-01-28 17:50:00,122,2025-01-28 17:50:00,2.9,2025-01-28 17:50:00,5.5,2025-01-28 17:50:00,94.89,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
352190360,PŁOCK,19.725833,52.588333,7.5,2025-01-28 17:50:00,125,2025-01-28 17:50:00,4.8,2025-01-28 17:50:00,7.5,2025-01-28 17:50:00,85,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
251200030,SKIERNIEWICE,20.160278,51.965278,,,140,2025-01-28 17:50:00,2.8,2025-01-28 17:50:00,4.6,2025-01-28 17:50:00,78,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252190160,WALEWICE,19.665556,52.102778,,,,,,,,,,,,,0,2025-01-28 17:50:00
253190310,KULIGI,19.691111,53.430833,,,,,,,,,,,,,0,2025-01-28 17:50:00
252190030,GŁODOWO,19.235556,52.830556,7.5,2025-01-28 17:50:00,99,2025-01-28 17:50:00,2.7,2025-01-28 17:50:00,4.5,2025-01-28 17:50:00,85,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252200080,BORKOWO,20.660278,52.561944,,,,,,,,,,,,,0,2025-01-28 17:50:00
252210050,PUŁTUSK,21.090278,52.7275,7.4,2025-01-28 17:50:00,,,2.7,2025-01-28 17:50:00,4.2,2025-01-28 17:50:00,81.21,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252230010,NOWOSADY,23.878889,52.9725,,,,,,,,,,,,,0,2025-01-28 17:50:00
252230030,BONDARY,23.754444,52.9375,4.58,2025-01-28 17:50:00,237,2025-01-28 17:50:00,1.2,2025-01-28 17:50:00,3.3,2025-01-28 17:50:00,82.92,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252230090,CHRABOŁY,23.195556,52.862222,,,,,,,,,,,,,0,2025-01-28 17:50:00
252230120,BIAŁOWIEŻA,23.847778,52.707222,3.4,2025-01-28 17:50:00,107,2025-01-28 17:50:00,2.4,2025-01-28 17:50:00,4.5,2025-01-28 17:50:00,78,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
353210280,MIKOŁAJKI,21.589722,53.789167,3.5,2025-01-28 17:50:00,108,2025-01-28 17:50:00,3.4,2025-01-28 17:50:00,4.4,2025-01-28 17:50:00,89,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
354220195,SUWAŁKI,22.948889,54.130833,4.8,2025-01-28 17:50:00,119,2025-01-28 17:50:00,4.1,2025-01-28 17:50:00,6.6,2025-01-28 17:50:00,87,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253210170,ROZOGI,21.379444,53.491389,,,,,,,,,,,,,0,2025-01-28 17:50:00
253210210,MYSZYNIEC,21.350278,53.384444,6.28,2025-01-28 17:50:00,96,2025-01-28 17:50:00,2.3,2025-01-28 17:50:00,3.7,2025-01-28 17:50:00,86.14,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253210260,ZARUZIE,21.8025,53.1475,,,,,,,,,,,,,0,2025-01-28 17:50:00
253220080,DĘBOWO,22.930556,53.610556,,,,,,,,,,,,,0,2025-01-28 17:50:00
253220130,RADZIŁÓW,22.405278,53.413889,,,,,,,,,,,,,0,2025-01-28 17:50:00
253220160,BURZYN,22.454167,53.278611,,,,,,,,,,,,,0,2025-01-28 17:50:00
353230295,BIAŁYSTOK,23.162222,53.107222,5,2025-01-28 17:50:00,126,2025-01-28 17:50:00,2,2025-01-28 17:50:00,3.9,2025-01-28 17:50:00,84,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253220120,OSOWIEC,22.645833,53.4825,,,,,,,,,,,,,0,2025-01-28 17:50:00
252210020,CZARNOWO,21.535,52.881944,,,,,,,,,,,,,0,2025-01-28 17:50:00
253220310,MOŃKI,22.796389,53.400278,,,,,,,,,,,,,0,2025-01-28 17:50:00
254220090,OLECKO,22.486944,54.0475,4.9,2025-01-28 17:50:00,154,2025-01-28 17:50:00,3.1,2025-01-28 17:50:00,5,2025-01-28 17:50:00,86,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253230180,DRAHLE,23.555,53.385556,,,,,,,,,,,,,0,2025-01-28 17:50:00
253210370,ŚWIĘTAJNO,21.228056,53.563611,5.41,2025-01-28 17:50:00,133,2025-01-28 17:50:00,2.6,2025-01-28 17:50:00,4.4,2025-01-28 17:50:00,86.12,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
353160230,PIŁA,16.747222,53.130556,6.3,2025-01-28 17:50:00,83,2025-01-28 17:50:00,0.6,2025-01-28 17:50:00,1.1,2025-01-28 17:50:00,93,2025-01-28 17:50:00,,,0.1,2025-01-28 17:50:00
353160215,SZCZECINEK,16.746667,53.717778,6.2,2025-01-28 17:50:00,348,2025-01-28 17:50:00,0.5,2025-01-28 17:50:00,0.7,2025-01-28 17:50:00,93,2025-01-28 17:50:00,,,,
253160010,SĘPOLNO WIELKIE,16.773611,53.9475,,,,,,,,,,,,,0.2,2025-01-28 17:50:00
253160110,JASTROWIE,16.813889,53.425556,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
253170160,SYPNIEWO,17.330278,53.364444,,,,,,,,,,,,,0,2025-01-28 17:50:00
252180080,KOŁUDA WIELKA,18.148889,52.735833,7.4,2025-01-28 17:50:00,138,2025-01-28 17:50:00,2.4,2025-01-28 17:50:00,3.8,2025-01-28 17:50:00,85,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252150050,KRZYŻ,15.983611,52.881111,6.3,2025-01-28 17:50:00,4,2025-01-28 17:50:00,0.6,2025-01-28 17:50:00,1,2025-01-28 17:50:00,98,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253170210,CHRZĄSTOWO,17.583611,53.161111,5.54,2025-01-28 17:50:00,99,2025-01-28 17:50:00,1.8,2025-01-28 17:50:00,2.4,2025-01-28 17:50:00,92.44,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253150250,DRAWNO,15.77,53.213056,,,,,,,,,,,,,0,2025-01-28 17:50:00
253160090,WIERZCHOWO,16.104444,53.46,5.4,2025-01-28 17:50:00,0,2025-01-28 17:50:00,0,2025-01-28 17:50:00,0.3,2025-01-28 17:50:00,0,2025-01-28 17:50:00,,,0.1,2025-01-28 17:50:00
250180590,RYBNIK-STODOŁY,18.483056,50.154444,,,,,,,,,,,,,0,2025-01-28 17:50:00
250160650,MIĘDZYLESIE,16.670833,50.153333,,,,,,,,,,,,,0.5,2025-01-28 17:50:00
250170110,DOBROGOSZCZ,17.017222,50.758611,8.4,2025-01-28 17:50:00,255.9,2025-01-28 17:50:00,3.7,2025-01-28 17:50:00,5.4,2025-01-28 17:50:00,82.95,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250170290,DZIEWIĘTLICE,17.084167,50.411389,,,,,,,,,,,,,0,2025-01-28 17:50:00
250170330,GŁUCHOŁAZY,17.387222,50.302222,10.9,2025-01-28 17:50:00,231.2,2025-01-28 17:50:00,2.2,2025-01-28 17:50:00,6,2025-01-28 17:50:00,66.07,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250170340,JARNOŁTÓWEK,17.438056,50.288056,,,,,,,,,,,,,0,2025-01-28 16:20:00
250170390,GŁUBCZYCE,17.794722,50.181944,9.85,2025-01-28 17:50:00,116.6,2025-01-28 17:50:00,2.5,2025-01-28 17:50:00,5.5,2025-01-28 17:50:00,74.01,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250180190,KRUPSKI MŁYN,18.623333,50.569167,,,,,,,,,,,,,0,2025-01-28 17:50:00
249180260,ISTEBNA-KUBALONKA,18.901111,49.603611,4.18,2025-01-28 17:50:00,159,2025-01-28 17:50:00,1.6,2025-01-28 17:50:00,4.1,2025-01-28 17:50:00,79.94,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250180690,PILCHOWICE,18.591944,50.224167,,,,,,,,,,,,,0,2025-01-28 17:20:00
249210350,MOSZCZANIEC,21.912778,49.422222,,,,,,,,,,,,,0,2025-01-28 17:50:00
249180580,GOCZAŁKOWICE-ZDRÓJ,18.933889,49.938333,,,,,,,,,,,,,0,2025-01-28 17:50:00
249201050,KRÓLÓWKA,20.433333,49.887222,,,,,,,,,,,,,0,2025-01-28 17:50:00
249180570,MIĘDZYRZECZE GÓRNE,18.928333,49.839444,,,,,,,,,,,,,0,2025-01-28 17:50:00
250160950,KWIETNIKI,16.142778,50.966944,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
250190260,GOLCZOWICE,19.595833,50.36,,,,,,,,,,,,,0,2025-01-28 17:50:00
249180270,ISTEBNA-MŁODA GÓRA,18.861944,49.580556,,,,,,,,,,,,,0,2025-01-14 14:50:00
250160580,SPALONA,16.538333,50.276667,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
252210330,RZĄŚNIK WŁOŚCIAŃSKI,21.720556,52.849722,,,,,,,,,,,,,0,2025-01-28 17:50:00
252230280,JAGODNIKI,23.489167,52.697222,6.3,2025-01-28 17:50:00,122,2025-01-28 17:50:00,2.7,2025-01-28 17:50:00,3.9,2025-01-28 17:50:00,77.8,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250180640,ZABRZE,18.753611,50.365,,,,,,,,,,,,,0,2025-01-28 17:50:00
250180710,BOGUSZYCE,18.510278,50.436944,,,,,,,,,,,,,0,2025-01-28 17:50:00
253190360,NAJMOWO,19.326667,53.308333,6.7,2025-01-28 17:50:00,108,2025-01-28 17:50:00,4.4,2025-01-28 17:50:00,6.4,2025-01-28 17:50:00,89.6,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250160920,PIŁAWA GÓRNA,16.7325,50.689444,,,,,,,,,,,,,0,2025-01-28 17:50:00
251150130,ŁOZY,15.366944,51.489444,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
249191030,KOPYTÓWKA,19.636111,49.933611,,,,,,,,,,,,,0,2025-01-27 04:50:00
250180530,KIETRZ,18.010278,50.082222,,,,,,,,,,,,,0,2025-01-28 17:50:00
249190960,BUDZÓW,19.659444,49.773889,,,,,,,,,,,,,0,2025-01-28 17:50:00
254180070,TĘPCZ,18.038889,54.5075,,,,,,,,,,,,,0.2,2025-01-28 17:50:00
249180280,ISTEBNA-STECÓWKA,18.940278,49.585278,,,,,,,,,,,,,,
250150190,KOWARY,15.824167,50.803611,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
250150220,KARPACZ,15.769444,50.778889,4.33,2025-01-28 17:50:00,0,2025-01-28 17:50:00,1,2025-01-28 17:50:00,1.9,2025-01-28 17:50:00,93.65,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250150240,PACZYN,15.911389,50.739722,,,,,,,,,,,,,0,2025-01-28 17:50:00
250150250,PAPROTKI,15.948056,50.726667,4.4,2025-01-28 17:50:00,188,2025-01-28 17:50:00,2.8,2025-01-28 17:50:00,4.1,2025-01-28 17:50:00,91.7,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250150260,BUKÓWKA,15.957222,50.712778,,,,,,,,,,,,,0,2025-01-28 17:50:00
250160070,BORÓW,16.99,50.882222,,,,,,,,,,,,,0,2025-01-28 17:50:00
250160090,PSZENNO,16.528611,50.861389,7.4,2025-01-28 17:50:00,277,2025-01-28 17:50:00,4.8,2025-01-28 17:50:00,7.2,2025-01-28 17:50:00,82.7,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250160120,LUBOMIN,16.195833,50.803611,,,,,,,,,,,,,0,2025-01-28 17:50:00
250150110,KACZORÓW,15.935833,50.908889,,,,,,,,,,,,,0,2025-01-28 17:50:00
250160620,KAMIENICA,16.884167,50.227222,,,,,,,,,,,,,0,2025-01-28 17:50:00
251150280,TWARDOCICE,15.7475,51.090556,,,,,,,,,,,,,0,2025-01-28 17:50:00
251150360,ŚWIERZAWA,15.888889,51.016944,,,,,,,,,,,,,0,2025-01-28 17:50:00
251160110,OSETNO,16.464167,51.631944,6.48,2025-01-28 17:50:00,,,,,,,,,,,0,2025-01-28 17:50:00
251160150,POLKOWICE DOLNE,16.056111,51.500556,5.7,2025-01-28 17:50:00,243,2025-01-28 17:50:00,1.4,2025-01-28 17:50:00,3.4,2025-01-28 17:50:00,97,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
251160220,OBORNIKI ŚLĄSKIE,16.930556,51.289444,,,,,,,,,,,,,0,2025-01-28 17:50:00
251160290,JAWOR,16.183611,51.063333,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
251170140,MILICZ,17.277222,51.511111,,,,,,,,,,,,,0,2025-01-28 17:50:00
251170210,TRZEBNICA,17.068056,51.322778,,,,,,,,,,,,,0,2025-01-28 17:50:00
251170270,BIERUTÓW,17.544722,51.118889,,,,,,,,,,,,,0,2025-01-28 17:50:00
250150210,PRZESIEKA,15.667222,50.798889,,,,,,,,,,,,,0,2025-01-28 17:50:00
250160520,LĄDEK-ZDRÓJ,16.885,50.345278,8.09,2025-01-28 17:50:00,217.9,2025-01-28 17:50:00,3.7,2025-01-28 17:50:00,8.8,2025-01-28 17:50:00,86.04,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250150170,JAKUSZYCE,15.441944,50.823056,2,2025-01-28 17:50:00,254,2025-01-28 17:50:00,1.7,2025-01-28 17:50:00,4,2025-01-28 17:50:00,97.6,2025-01-28 17:50:00,,,0.2,2025-01-28 17:50:00
250180030,STARE OLESNO,18.363889,50.904722,10.05,2025-01-28 17:50:00,161.4,2025-01-28 17:50:00,2.4,2025-01-28 17:50:00,4.7,2025-01-28 17:50:00,77.39,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250150150,SZKLARSKA PORĘBA,15.529167,50.834444,4.5,2025-01-28 17:50:00,318,2025-01-28 17:50:00,1.4,2025-01-28 17:50:00,3,2025-01-28 17:50:00,92,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250160410,BARDO,16.744167,50.509167,,,,,,,,,,,,,0,2025-01-28 17:50:00
350180540,RACIBÓRZ,18.190833,50.061111,8.8,2025-01-28 17:50:00,8,2025-01-28 17:50:00,1.7,2025-01-28 17:50:00,2.8,2025-01-28 17:50:00,67.9,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
351150400,ZIELONA GÓRA,15.524722,51.93,5.8,2025-01-28 17:50:00,303,2025-01-28 17:50:00,2.8,2025-01-28 17:50:00,5.3,2025-01-28 17:50:00,99,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250160220,JEDLINA-ZDRÓJ,16.349167,50.718611,,,,,,,,,,,,,0,2025-01-28 17:50:00
354160105,KOSZALIN,16.155278,54.204444,6.5,2025-01-28 17:50:00,118,2025-01-28 17:50:00,1.8,2025-01-28 17:50:00,2.4,2025-01-28 17:50:00,97,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
354180135,HEL,18.811944,54.603611,5.9,2025-01-28 17:50:00,118,2025-01-28 17:50:00,4,2025-01-28 17:50:00,7.3,2025-01-28 17:50:00,95,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
254180010,ROZEWIE,18.335556,54.829444,6.92,2025-01-28 17:50:00,134,2025-01-28 17:50:00,4.7,2025-01-28 17:50:00,8.5,2025-01-28 17:50:00,93.47,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
254180050,WEJHEROWO,18.270278,54.598333,,,,,,,,,,,,,0,2025-01-28 17:50:00
254180060,GDYNIA,18.559444,54.518889,5.6,2025-01-28 17:50:00,147,2025-01-28 17:50:00,1.8,2025-01-28 17:50:00,2.1,2025-01-28 17:50:00,93,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
254180140,OSTRZYCE-BRODNICA GÓRNA,18.091389,54.274444,6.32,2025-01-28 17:50:00,105,2025-01-28 17:50:00,2.9,2025-01-28 17:50:00,4.9,2025-01-28 17:50:00,87.88,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
354170120,ŁEBA,17.534722,54.753611,5.7,2025-01-28 15:20:00,356,2025-01-28 15:20:00,1,2025-01-28 15:20:00,1.6,2025-01-28 15:20:00,90,2025-01-28 15:20:00,,,0,2025-01-28 15:20:00
250170790,WOJNOWICE,17.868333,50.133611,,,,,,,,,,,,,0,2025-01-28 17:50:00
250170810,BRANICE,17.775833,50.051111,,,,,,,,,,,,,0,2025-01-28 17:50:00
251200290,TEOFILÓW,20.182778,51.528056,,,,,,,,,,,,,0,2025-01-28 17:50:00
249180020,WARSZOWICE,18.705556,49.991944,,,,,,,,,,,,,0,2025-01-28 17:50:00
250150350,PODGÓRZYN,15.6875,50.825556,,,,,,,,,,,,,0,2025-01-28 17:50:00
250160590,DŁUGOPOLE-ZDRÓJ,16.633333,50.249722,6.6,2025-01-28 17:50:00,175,2025-01-28 17:50:00,2.3,2025-01-28 17:50:00,6.8,2025-01-28 17:50:00,88,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250180380,SUKOWICE,18.169722,50.262778,9.5,2025-01-28 17:50:00,190,2025-01-28 17:50:00,3.2,2025-01-28 17:50:00,5.6,2025-01-28 17:50:00,69,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
251160360,GŁOGÓW,16.06,51.6725,,,,,,,,,,,,,0,2025-01-28 17:50:00
250160320,OSTROSZOWICE,16.635833,50.644167,,,,,,,,,,,,,0,2025-01-28 17:50:00
250160840,SZALEJÓW GÓRNY,16.5525,50.430556,,,,,,,,,,,,,0,2025-01-28 17:50:00
252150180,LUBINICKO-ŚWIEBODZIN,15.545278,52.242778,6.35,2025-01-28 17:50:00,237,2025-01-28 17:50:00,0.7,2025-01-28 17:50:00,2.1,2025-01-28 17:50:00,98.14,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250150510,MIRSK,15.383333,50.986944,,,,,,,,,,,,,0,2025-01-28 17:50:00
249180530,ISTEBNA-STECÓWKA,18.937778,49.584722,,,,,,,,,,,,,0,2025-01-28 17:50:00
250160360,TARNÓW,16.792778,50.575278,9.2,2025-01-28 17:50:00,244,2025-01-28 17:50:00,3.3,2025-01-28 17:50:00,7.1,2025-01-28 17:50:00,,,,,0,2025-01-28 17:50:00
251160320,RADZYŃ,16.037778,51.8725,5.9,2025-01-28 17:50:00,223,2025-01-28 17:50:00,0.8,2025-01-28 17:50:00,1.9,2025-01-28 17:50:00,96,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
249180410,ISTEBNA-WIEŚ,18.892222,49.568889,,,,,,,,,,,,,0,2025-01-28 17:50:00
250180330,ŁABĘDY,18.615278,50.341944,,,,,,,,,,,,,0,2025-01-28 17:50:00
252160050,RYCZYWÓŁ,16.838889,52.815833,,,,,,,,,,,,,0,2025-01-28 17:50:00
252170060,JANOWIEC WIELKOPOLSKI,17.462222,52.754722,,,,,,,,,,,,,0,2025-01-28 17:50:00
352150300,GORZÓW WIELKOPOLSKI,15.277222,52.741111,4.9,2025-01-28 17:50:00,294,2025-01-28 17:50:00,1.4,2025-01-28 17:50:00,2.1,2025-01-28 17:50:00,96,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
352140310,SŁUBICE,14.619722,52.348611,5.9,2025-01-28 17:50:00,225,2025-01-28 17:50:00,2,2025-01-28 17:50:00,3,2025-01-28 17:50:00,99,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
251150290,SULIKÓW,15.065,51.076944,,,,,,,,,,,,,0,2025-01-28 17:50:00
251150320,BIERNA,15.116389,51.038889,,,,,,,,,,,,,0,2025-01-01 06:50:00
250140030,BOGATYNIA,14.980556,50.899722,4.85,2025-01-28 17:50:00,216.3,2025-01-28 17:50:00,0.7,2025-01-28 17:50:00,1.1,2025-01-28 17:50:00,97.45,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252160160,PAPROĆ,16.183056,52.304444,6.9,2025-01-28 17:50:00,278,2025-01-28 17:50:00,1,2025-01-28 17:50:00,1.6,2025-01-28 17:50:00,97,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252160230,WIELICHOWO,16.356389,52.113889,6.2,2025-01-28 17:50:00,248,2025-01-28 17:50:00,0.9,2025-01-28 17:50:00,1.7,2025-01-28 17:50:00,97,2025-01-28 17:50:00,,,0,2025-01-28 17:20:00
252160110,SZAMOTUŁY-BABORÓWKO,16.638056,52.584444,5.6,2025-01-28 17:50:00,357.7,2025-01-28 17:50:00,0.5,2025-01-28 17:50:00,0.7,2025-01-28 17:50:00,97.6,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
