kod_stacji,nazwa_stacji,lon,lat,temperatura_gruntu,temperatura_gruntu_data,wiatr_kierunek,wiatr_kierunek_data,wiatr_srednia_predkosc,wiatr_srednia_predkosc_data,wiatr_predkosc_maksymalna,wiatr_predkosc_maksymalna_data,wilgotnosc_wzgledna,wilgotnosc_wzgledna_data,wiatr_poryw_10min,wiatr_poryw_10min_data,opad_10min,opad_10min_data
250230140,WIELKIE OCZY,23.158333,50.017778,9.2,2025-01-28 17:50:00,154,2025-01-28 17:50:00,3.9,2025-01-28 17:50:00,4.9,2025-01-28 17:50:00,54.26,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250230130,FUTORY,23.046389,50.196667,,,,,,,,,,,,,0,2025-01-28 17:50:00
250230170,JĘDRZEJÓWKA,23.342778,50.329722,,,,,,,,,,,,,0,2025-01-28 17:50:00
250220140,TARNOGRÓD,22.756667,50.356667,10.2,2025-01-28 17:50:00,178,2025-01-28 17:50:00,3.9,2025-01-28 17:50:00,5,2025-01-28 17:50:00,60.72,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250230060,JÓZEFÓW,23.058333,50.4875,,,,,,,,,,,,,0,2025-01-28 17:50:00
250220130,BRODZIAKI,22.79,50.506667,,,,,,,,,,,,,0,2025-01-28 17:50:00
250220120,JAROCIN,22.306667,50.568611,10.27,2025-01-28 17:50:00,157,2025-01-28 17:50:00,3.1,2025-01-28 17:50:00,5,2025-01-28 17:50:00,64.4,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250220080,FRAMPOL,22.666111,50.675,,,,,,,,,,,,,0,2025-01-28 17:50:00
250230160,CIESZANÓW,23.118056,50.233611,9.1,2025-01-28 17:50:00,159,2025-01-28 17:50:00,3.2,2025-01-28 17:50:00,3.7,2025-01-28 17:50:00,62,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250220220,JAROSŁAW,22.7025,50.021111,,,,,,,,,,,,,0,2025-01-17 07:50:00
251160190,LUBIN,16.216944,51.411944,,,,,,,,,,,,,,
249180550,CIESZYN,18.609167,49.775,10.73,2025-01-28 17:50:00,124,2025-01-28 17:50:00,4,2025-01-28 17:50:00,6.9,2025-01-28 17:50:00,62.47,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
349200628,HALA GĄSIENICOWA,20.005833,49.243889,2.8,2025-01-28 17:50:00,179,2025-01-28 17:50:00,9.4,2025-01-28 17:50:00,19.9,2025-01-28 17:50:00,83.7,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252150270,BABIMOST,15.803333,52.143611,6.2,2025-01-28 17:50:00,261,2025-01-28 17:50:00,1.6,2025-01-28 17:50:00,2.6,2025-01-28 17:50:00,100,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250150530,ŚWIERADÓW-ZDRÓJ II,15.325556,50.905833,,,276.6,2025-01-28 17:50:00,2.4,2025-01-28 17:50:00,5.1,2025-01-28 17:50:00,96.16,2025-01-28 17:50:00,,,0.1,2025-01-28 17:50:00
253140060,GOLENIÓW,14.888333,53.593889,4.8,2025-01-28 17:50:00,266,2025-01-28 17:50:00,0.2,2025-01-28 17:50:00,0.3,2025-01-28 17:50:00,96,2025-01-28 17:50:00,,,0,2025-01-11 15:50:00
249210140,DUKLA,21.680556,49.566944,9.9,2025-01-28 17:50:00,177,2025-01-28 17:50:00,6.7,2025-01-28 17:50:00,11.7,2025-01-28 17:50:00,60,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250210260,SĘDZISZÓW MAŁOPOLSKI,21.703611,50.078056,,,,,,,,,,,,,0,2025-01-28 12:50:00
249180170,BŁATNIA,18.9425,49.746944,,,,,,,,,,,,,0,2025-01-28 17:50:00
249190150,STRÓŻA,19.9175,49.796389,,,,,,,,,,,,,0,2025-01-28 17:50:00
249200470,KRYNICA,20.960833,49.407778,6.7,2025-01-28 17:50:00,127,2025-01-28 17:50:00,2.1,2025-01-28 17:50:00,4.9,2025-01-28 17:50:00,71,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
249220230,LUTOWISKA,22.683333,49.243056,,,,,,,,,,,,,0,2024-10-29 07:20:00
249220310,WETLINA,22.471944,49.144722,8.93,2025-01-28 17:50:00,103,2025-01-28 17:50:00,0,2025-01-28 17:50:00,0,2025-01-28 17:50:00,55.35,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
249220270,KALNICA,22.424167,49.197222,,,,,,,,,,,,,0,2025-01-28 17:50:00
249220220,POLANA,22.576667,49.303333,13.29,2025-01-28 17:50:00,203,2025-01-28 17:50:00,5.1,2025-01-28 17:50:00,11.1,2025-01-28 17:50:00,42.69,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
249220290,ROZTOKI GÓRNE,22.314444,49.153333,3.7,2025-01-28 17:50:00,161,2025-01-28 17:50:00,3.9,2025-01-28 17:50:00,9.4,2025-01-28 17:50:00,57.38,2025-01-28 17:50:00,,,0,2024-10-23 18:20:00
249220240,ŻUBRACZE,22.271667,49.208889,8.5,2025-01-28 17:50:00,72,2025-01-28 17:50:00,1.8,2025-01-28 17:50:00,5.5,2025-01-28 17:50:00,57.26,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
249220250,CISNA,22.331111,49.212778,,,,,,,,,,,,,0,2025-01-28 17:50:00
249220080,SANOK-TREPCZA,22.185278,49.584722,11.14,2025-01-28 17:50:00,164,2025-01-28 17:50:00,4.1,2025-01-28 17:50:00,7.6,2025-01-28 17:50:00,47.44,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
249180070,MAZAŃCOWICE,18.969444,49.8625,,,,,,,,,,,,,,
249180090,RUDZICA,18.8825,49.853333,,,,,,,,,,,,,,
249180130,CIESZYN,18.648333,49.754167,,,,,,,,,,,,,,
249180630,KICZYCE,18.799722,49.821667,,,,,,,,,,,,,,
249190010,JAWISZOWICE,19.141944,49.959722,,,,,,,,,,,,,,
249190080,WADOWICE,19.518611,49.881944,,,,,,,,,,,,,,
249190220,ŚLEMIEŃ,19.353056,49.7175,,,,,,,,,,,,,,
249190230,LUBIEŃ,19.97,49.720833,,,,,,,,,,,,,,
249190270,OSIELEC,19.738889,49.678889,,,,,,,,,,,,,,
249190290,LIPOWA,19.076667,49.666111,,,,,,,,,,,,,,
249190310,PEWEL MAŁA,19.305833,49.660833,,,,,,,,,,,,,,
249190340,KOSZARAWA,19.404444,49.655833,,,,,,,,,,,,,,
249190380,KAMESZNICA,19.064444,49.57,,,,,,,,,,,,,,
249190420,ŻABNICA,19.1875,49.560833,,,,,,,,,,,,,,
249190470,RABA WYŻNA,19.881667,49.564722,,,,,,,,,,,,,,
249190540,RAJCZA,19.105278,49.506111,,,,,,,,,,,,,,
249190580,RYCERKA GÓRNA,19.008333,49.426389,,,,,,,,,,,,,,
249190610,RATUŁÓW,19.883611,49.391667,,,,,,,,,,,,,,
249190630,WITÓW,19.825,49.3275,,,,,,,,,,,,,,
249190660,KOŚCIELISKO-KIRY,19.869444,49.2775,,,,,,,,,,,,,,
249190750,SOBLÓWKA,19.148333,49.4375,,,,,,,,,,,,,,
249190920,LIPNICA WIELKA,19.545278,49.537778,,,,,,,,,,,,,,
249190980,SUCHA BESKIDZKA,19.605833,49.753889,,,,,,,,,,,,,0,2025-01-28 17:50:00
249200080,ŁAPANÓW,20.283611,49.875278,,,,,,,,,,,,,,
249200290,OCHOTNICA GÓRNA,20.244722,49.510278,,,,,,,,,,,,,,
249200310,KOWANIEC,20.046944,49.490833,,,,,,,,,,,,,,
249200380,SZAFLARY,20.026389,49.425278,,,,,,,,,,,,,,
249200540,HALA GĄSIENICOWA,20.005833,49.243889,,,,,,,,,,,,,,
249200570,TRZEMEŚNIA,20.012778,49.8125,,,,,,,,,,,,,,
249210130,ZBOISKA,21.695833,49.5775,,,,,,,,,,,,,,
249210180,KREMPNA,21.489444,49.515833,,,,,,,,,,,,,,
249210280,KUNKOWA,21.124722,49.55,,,,,,,,,,,,,0,2025-01-28 17:50:00
249220130,BRZEGI DOLNE,22.621111,49.443333,,,,,,,,,,,,,,
249220160,TELEŚNICA OSZWAROWA,22.531111,49.380278,,,,,,,,,,,,,,
249220210,TERKA,22.426944,49.297222,,,,,,,,,,,,,,
249220330,TARNAWA NIŻNA,22.791389,49.124722,,,,,,,,,,,,,,
249220360,BUKOWIEC,22.413611,49.305833,11.53,2025-01-28 17:50:00,155,2025-01-28 17:50:00,4.4,2025-01-28 17:50:00,8.1,2025-01-28 17:50:00,45.04,2025-01-28 17:50:00,,,0,2024-10-17 05:20:00
250150090,ŚWIERADÓW-ZDRÓJ,15.358611,50.898333,,,,,,,,,,,,,,
250160270,WALIM,16.439167,50.702778,,,,,,,,,,,,,,
250160350,SREBRNA GÓRA,16.664722,50.577222,,,,,,,,,,,,,,
250160530,ZIELENIEC,16.394167,50.33,,,,,,,,,,,,,,
250160610,BOLESŁAWÓW,16.890833,50.254722,7,2025-01-28 17:50:00,190,2025-01-28 17:50:00,3.6,2025-01-28 17:50:00,9.6,2025-01-28 17:50:00,82,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250160630,MIĘDZYGÓRZE,16.773611,50.218611,,,,,,,,,,,,,0.2,2025-01-28 17:50:00
250170250,OTMUCHÓW,17.166389,50.472222,,,,,,,,,,,,,,
250180250,BRYNICA,18.998889,50.471667,,,,,,,,,,,,,,
250180650,PŁAWNIOWICE,18.482222,50.376389,,,,,,,,,,,,,0,2025-01-28 17:50:00
250190150,BONOWICE,19.793611,50.621111,,,,,,,,,,,,,,
250190160,LGOTA GÓRNA,19.235278,50.600833,,,,,,,,,,,,,,
250190180,PIWOŃ,19.251111,50.483056,,,,,,,,,,,,,,
250190290,OLEWIN,19.603611,50.276944,,,,,,,,,,,,,,
250190840,ROKITNO SZLACHECKIE,19.431111,50.435278,,,,,,,,,,,,,0,2025-01-28 17:50:00
250210120,KLIMONTÓW,21.450278,50.653333,,,,,,,,,,,,,,
250210280,WOLA RANIŻOWSKA,21.992222,50.301111,,,,,,,,,,,,,0,2025-01-28 17:50:00
250210330,KLIMONTÓW,21.463611,50.6525,,,,,,,,,,,,,0,2025-01-28 17:50:00
250220210,JAROSŁAW,22.696389,50.018333,,,,,,,,,,,,,,
251140060,SOBOLICE,14.975,51.388333,,,,,,,,,,,,,,
251150030,NOWOGRÓD BOBRZAŃSKI,15.253056,51.799444,,,,,,,,,,,,,0,2025-01-28 17:50:00
251150180,TOMASZÓW BOLESŁAWIECKI,15.6775,51.276389,,,,,,,,,,,,,,
251150390,ZŁOTNIKI LUBAŃSKIE,15.340556,51.013889,,,,,,,,,,,,,,
251150410,ŚWIERZAWA,15.888889,51.016944,,,,,,,,,,,,,,
251160420,PYSZĄCA,16.679722,51.256389,,,,,,,,,,,,,,
251170030,WITASZYCE,17.553333,51.945556,,,,,,,,,,,,,,
251170430,OSTRZESZÓW II,17.915556,51.434444,,,,,,,,,,,,,0,2025-01-28 17:50:00
251180090,SIERADZ,18.687222,51.593056,,,,,,,,,,,,,,
252140150,MASZEWO,14.918889,52.069722,,,,,,,,,,,,,0,2025-01-28 17:50:00
252140160,TRZCIŃSKO-ZDRÓJ,14.588056,52.964444,,,,,,,,,,,,,,
252150070,DREZDENKO,15.841111,52.854722,,,,,,,,,,,,,,
252170110,GNIEZNO,17.531944,52.5575,,,,,,,,,,,,,,
252180060,PAKOŚĆ,18.0925,52.799444,,,,,,,,,,,,,,
252180310,RADOSZEWICE,18.706111,52.361944,,,,,,,,,,,,,,
252230040,NAREW,23.519167,52.914722,,,,,,,,,,,,,,
252230060,NAREWKA,23.728056,52.871667,,,,,,,,,,,,,,
252230080,NOWE MASIEWO,23.897222,52.833889,,,,,,,,,,,,,,
252230110,HAJNÓWKA,23.560278,52.7325,,,,,,,,,,,,,,
253150020,WITNO,15.063056,53.944444,,,,,,,,,,,,,,
253160040,GRZMIĄCA,16.439167,53.835833,,,,,,,,,,,,,,
253160260,WICEWO,16.123611,53.8875,,,,,,,,,,,,,0.3,2025-01-28 17:50:00
253170030,RÓŻKI-DĘBIE,17.148056,53.891111,,,,,,,,,,,,,,
253170330,SITOWIEC,17.754167,53.368889,6.3,2025-01-28 17:50:00,123,2025-01-28 17:50:00,1.6,2025-01-28 17:50:00,2.4,2025-01-28 17:50:00,92.6,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253180170,NOWY JASINIEC,18.037222,53.348333,,,,,,,,,,,,,,
253190260,OSTROWITE,19.274167,53.42,,,,,,,,,,,,,,
253210130,SZCZYTNO,21.012222,53.576944,,,,,,,,,,,,,,
253210180,PTAKI,21.794722,53.390556,,,,,,,,,,,,,,
253210220,DOBRYLAS,21.827222,53.296389,,,,,,,,,,,,,,
253220210,TYKOCIN,22.770556,53.204444,,,,,,,,,,,,,,
253230170,NOWOSIÓŁKI,23.526389,53.175,,,,,,,,,,,,,,
254150050,BIAŁOGARD,15.975,54.004167,,,,,,,,,,,,,0.5,2025-01-28 17:50:00
254160040,JEŻYCZKI,16.390556,54.334722,,,,,,,,,,,,,,
254160060,SIERAKOWO,16.516389,54.216389,,,,,,,,,,,,,0.5,2025-01-28 17:50:00
254160080,POLANÓW,16.683056,54.118611,5.3,2025-01-28 17:50:00,0,2025-01-28 17:50:00,0,2025-01-28 17:50:00,0,2025-01-28 17:50:00,99,2025-01-28 17:50:00,,,0.5,2025-01-28 17:50:00
254160130,CIECHOLUB,16.874444,54.172778,,,,,,,,,,,,,0.2,2025-01-28 17:50:00
254160140,KŁANINO,16.486111,54.0275,,,,,,,,,,,,,0.5,2025-01-28 17:50:00
254170130,NIEZABYSZEWO,17.423333,54.138333,,,,,,,,,,,,,,
254170190,SŁUPSK,17.035556,54.463333,,,,,,,,,,,,,,
254170210,BORUCINO,17.991667,54.253611,6.4,2025-01-28 17:50:00,38,2025-01-28 17:50:00,0.7,2025-01-28 17:50:00,1.6,2025-01-28 17:50:00,94.7,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
254180130,GORĘCZYNO,18.1625,54.261944,,,,,,,,,,,,,,
351160425,WROCŁAW,16.881667,51.113611,7.2,2025-01-28 17:50:00,260,2025-01-28 17:50:00,1.1,2025-01-28 17:50:00,2.7,2025-01-28 17:50:00,91,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
249200320,ŁOPUSZNA,20.123611,49.474167,,,,,,,,,,,,,,
254200140,OSIEKA,20.7825,54.208889,,,,,,,,,,,,,0,2025-01-28 17:50:00
251230240,STUDZIANKA,23.214722,51.931667,,,,,,,,,,,,,0,2025-01-28 17:50:00
254220120,PRZEROŚL,22.659722,54.258056,,,,,,,,,,,,,0,2025-01-28 17:50:00
251150080,GRABIK,15.111389,51.6525,,,,,,,,,,,,,0.1,2025-01-28 15:20:00
249201020,OSTROWSKO,20.093889,49.48,5.9,2025-01-28 17:50:00,89,2025-01-28 17:50:00,4.4,2025-01-28 17:50:00,7.5,2025-01-28 17:50:00,75.6,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253210390,MIKOSZE-OSADA,21.907778,53.816111,,,,,,,,,,,,,0,2025-01-28 17:50:00
250180540,RYDUŁTOWY,18.429444,50.050278,,,,,,,,,,,,,0,2025-01-28 17:50:00
250180210,ZIELONA,18.968056,50.549167,,,,,,,,,,,,,0,2025-01-28 17:50:00
254170060,MIKOROWO,17.580556,54.408333,,,,,,,,,,,,,0.4,2025-01-28 17:50:00
252160370,WRONKI,16.373056,52.6925,,,,,,,,,,,,,0,2025-01-28 17:50:00
250150580,JARKOWICE,15.873611,50.736389,,,,,,,,,,,,,0,2025-01-28 17:50:00
250180680,CZERWIONKA-LESZCZYNY,18.663611,50.154444,,,,,,,,,,,,,0,2025-01-28 17:50:00
252180370,KLECZEW,18.170556,52.386944,6.5,2025-01-28 17:50:00,65,2025-01-28 17:50:00,0.3,2025-01-28 17:50:00,1.6,2025-01-28 17:50:00,87,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250180730,BIERAWA,18.244722,50.282222,,,,,,,,,,,,,0,2025-01-28 17:50:00
353180255,KWIDZYN,18.871667,53.734167,7.4,2025-01-28 17:50:00,167,2025-01-28 17:50:00,3.3,2025-01-28 17:50:00,6,2025-01-28 17:50:00,86.7,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250240070,GOŁĘBIE,24.083056,50.634722,,,,,,,,,,,,,0,2025-01-28 17:50:00
250230190,KOLONIA NOWOSIÓŁKI,23.916111,50.541667,,,,,,,,,,,,,0,2025-01-28 17:50:00
253210410,TARGOWO,21.028611,53.695278,,,,,,,,,,,,,0,2025-01-28 17:50:00
250170770,UNIKOWICE,17.008611,50.4425,,,,,,,,,,,,,0,2025-01-28 17:50:00
250180450,ZWONOWICE,18.437778,50.142778,,,,,,,,,,,,,0,2025-01-28 17:50:00
250140010,WYSZKÓW,14.993056,50.9675,,,,,,,,,,,,,,
254180280,SZEMUD,18.213611,54.493056,6.5,2025-01-28 17:50:00,105,2025-01-28 17:50:00,1.2,2025-01-28 17:50:00,2.2,2025-01-28 17:50:00,91.3,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253150320,LUBIANA,15.323333,53.104444,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
251150220,NOWOGRODZIEC,15.395278,51.195556,,,,,,,,,,,,,0,2025-01-28 17:50:00
250160930,KARŁÓW,16.336944,50.474167,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
254150060,GĄSKI,15.917222,54.238056,5.4,2025-01-28 17:50:00,100,2025-01-28 17:50:00,0.9,2025-01-28 17:50:00,1,2025-01-28 17:50:00,96,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253150360,KINOWO,15.451389,53.975,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
250150180,JAGNIĄTKÓW,15.611944,50.82,,,,,,,,,,,,,0,2025-01-28 17:50:00
250200520,DOBROWODA,20.765556,50.394444,8.7,2025-01-28 17:50:00,130,2025-01-28 17:50:00,5,2025-01-28 17:50:00,7,2025-01-28 17:50:00,73.1,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
249210390,UŚCIE GORLICKIE,21.131944,49.526944,8.3,2025-01-28 17:50:00,140,2025-01-28 17:50:00,4.5,2025-01-28 17:50:00,9.2,2025-01-28 17:50:00,67.9,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
254170330,TUCHOMKO,17.368333,54.131389,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
254160150,MOKRE,16.401667,54.170278,,,,,,,,,,,,,0.4,2025-01-28 17:50:00
251170090,SMOLICE,17.179722,51.694167,6.8,2025-01-28 17:50:00,177,2025-01-28 17:50:00,0.8,2025-01-28 17:50:00,1.4,2025-01-28 17:50:00,85.7,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250161060,ŁOMNICA,16.328333,50.672222,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
253150290,ŁOPIANÓW,15.261389,53.875556,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
253200290,BAGIENICE,20.858056,53.255,,,,,,,,,,,,,0,2025-01-28 17:50:00
250220020,ZAKRZÓWEK,22.3725,50.929444,,,,,,,,,,,,,0,2025-01-28 17:50:00
251200320,MSZCZONÓW,20.497222,51.984167,,,,,,,,,,,,,0,2025-01-28 17:50:00
253150310,NIEDŹWIEDZISKA,15.078056,53.949444,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
250150590,NIEDAMIRÓW,15.870556,50.691111,,,,,,,,,,,,,0,2025-01-28 17:50:00
250190830,MYSŁÓW,19.215,50.572778,2.8,2025-01-28 17:50:00,97,2025-01-28 17:50:00,1.7,2025-01-28 17:50:00,2,2025-01-28 17:50:00,89.3,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250210290,ŁUBNICE,21.154722,50.396944,,,,,,,,,,,,,0,2025-01-28 17:50:00
253150340,MIĘDZYRZECZE,15.568333,53.871944,5,2025-01-28 17:50:00,70,2025-01-28 17:50:00,0.7,2025-01-28 17:50:00,0.9,2025-01-28 17:50:00,100,2025-01-28 17:50:00,,,0.1,2025-01-28 17:50:00
250220230,PIWODA,22.755,50.076389,8.7,2025-01-28 17:50:00,143,2025-01-28 17:50:00,2.5,2025-01-28 17:50:00,3.6,2025-01-28 17:50:00,62.6,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250161080,STARKÓWEK,16.518056,50.373333,,,,,,,,,,,,,0,2025-01-28 17:50:00
252220230,ANDRZEJEWO,22.185278,52.823333,,,,,,,,,,,,,0,2025-01-28 17:50:00
250170870,OPOLE-WIK,17.901111,50.681111,,,,,,,,,,,,,0,2025-01-28 17:50:00
254190150,SŁOBITY,19.751389,54.129722,,,,,,,,,,,,,0,2025-01-28 17:50:00
250190820,DĄBROWA GÓRNICZA,19.264444,50.402222,,,,,,,,,,,,,0,2025-01-28 17:50:00
249170080,DZIERŻKOWICE,17.846389,49.992222,,,,,,,,,,,,,0,2025-01-28 17:50:00
254170310,OBJEZIERZE,17.067778,54.300278,,,,,,,,,,,,,0.2,2025-01-28 17:50:00
250150540,CZERNICA,15.7175,50.974444,,,,,,,,,,,,,0,2025-01-28 17:50:00
250161020,ZIELENIEC II,16.399167,50.344444,,,,,,,,,,,,,0.2,2025-01-28 17:50:00
252230150,KLESZCZELE,23.319444,52.572222,,,,,,,,,,,,,0,2025-01-28 17:50:00
252140220,CHOJNA,14.404167,52.940833,7.6,2025-01-28 12:50:00,,,,,,,83,2025-01-28 12:50:00,,,0,2025-01-28 12:50:00
249180030,CHAŁUPKI,18.3275,49.925833,,,,,,,,,,,,,0,2025-01-28 17:50:00
253150350,RADOWO MAŁE,15.452222,53.668333,4.7,2025-01-28 17:50:00,0,2025-01-28 17:50:00,0,2025-01-28 17:50:00,0,2025-01-28 17:50:00,100,2025-01-28 17:50:00,,,0.2,2025-01-28 17:50:00
253180280,BRZOZOWO,18.424722,53.312222,7.2,2025-01-28 17:50:00,133,2025-01-28 17:50:00,5.5,2025-01-28 17:50:00,6.9,2025-01-28 17:50:00,93.1,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250161040,ZŁOTY STOK,16.850556,50.429722,,,,,,,,,,,,,0,2025-01-28 17:50:00
252180380,RAKOWO,18.288611,52.497222,,,,,,,,,,,,,0,2025-01-28 17:50:00
254180290,SZYMANKOWO,18.931389,54.074167,7.1,2025-01-28 17:50:00,114,2025-01-28 17:50:00,3.4,2025-01-28 17:50:00,4.1,2025-01-28 17:50:00,90.5,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250161090,WOLBROMEK,16.127222,50.929722,,,,,,,,,,,,,0,2025-01-28 17:50:00
252190230,PODDĘBICE,19.009167,52.553611,8.6,2025-01-28 17:50:00,129,2025-01-28 17:50:00,5.6,2025-01-28 17:50:00,8,2025-01-28 17:50:00,80.8,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252200290,KAMPINOS,20.4725,52.268889,7.8,2025-01-28 17:50:00,139,2025-01-28 17:50:00,2.8,2025-01-28 17:50:00,4.2,2025-01-28 17:50:00,87,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250230180,GRABOWIEC GÓRA,23.57,50.8125,,,,,,,,,,,,,0,2025-01-28 17:50:00
252190240,TRĘBKI,19.540556,52.320278,,,,,,,,,,,,,0,2025-01-28 17:50:00
253200140,WIELBARK,20.937222,53.406111,,,,,,,,,,,,,0,2025-01-28 17:50:00
